解析前のテキスト: 事故シーケンスグループ「全交流動力電源喪失」に含まれる事故シーケンスは，「6
表層形: 事故, 読み仮名: ジコ, 品詞: 名詞-一般
表層形: 盤, 読み仮名: バン, 品詞: 名詞-一般
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 用い, 読み仮名: モチイ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
変換後のテキスト: 盤を用いた

解析前のテキスト: 遠隔操作による電源切替えによって復水移送ポンプへの交流電源の供給を開始する。
表層形: 遠隔, 読み仮名: エンカク, 品詞: 名詞-一般
表層形: 操作, 読み仮名: ソウサ, 品詞: 名詞-サ変接続
表層形: による, 読み仮名: ニヨル, 品詞: 助詞-格助詞-連語
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: 切替え, 読み仮名: キリカエ, 品詞: 動詞-自立
表層形: によって, 読み仮名: ニヨッテ, 品詞: 助詞-格助詞-連語
表層形: 復, 読み仮名: フク, 品詞: 名詞-サ変接続
表層形: 水, 読み仮名: スイ, 品詞: 名詞-接尾-一般
表層形: 移送, 読み仮名: イソウ, 品詞: 名詞-サ変接続
表層形: ポンプ, 読み仮名: ポンプ, 品詞: 名詞-一般
表層形: へ, 読み仮名: ヘ, 品詞: 助詞-格助詞-一般
表層形: の, 読み仮名: ノ, 品詞: 助詞-連体化
表層形: 交流, 読み仮名: コウリュウ, 品詞: 名詞-サ変接続
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: の, 読み仮名: ノ, 品詞: 助詞-連体化
表層形: 供給, 読み仮名: キョウキュウ, 品詞: 名詞-サ変接続
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 開始, 読み仮名: カイシ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
変換後のテキスト: 遠隔操作による電源切替えによって復水移送ポンプへの交流電源の供給を開始する。

解析前のテキスト: (b) 
表層形: (, 読み仮名: (, 品詞: 記号-括弧開
表層形: b, 読み仮名: ビー, 品詞: 記号-アルファベット
表層形: ), 読み仮名: ), 品詞: 記号-括弧閉
変換後のテキスト: (b)

解析前のテキスト: 代替低圧注水系（常設）による原子炉注水操作は，事象発生2時間後から開始する。
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 低圧, 読み仮名: テイアツ, 品詞: 名詞-一般
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: （, 読み仮名: （, 品詞: 記号-括弧開
表層形: 常設, 読み仮名: ジョウセツ, 品詞: 名詞-サ変接続
表層形: ）, 読み仮名: ）, 品詞: 記号-括弧閉
表層形: による, 読み仮名: ニヨル, 品詞: 助詞-格助詞-連語
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: 操作, 読み仮名: ソウサ, 品詞: 名詞-サ変接続
表層形: は, 読み仮名: ハ, 品詞: 助詞-係助詞
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
表層形: 2, 読み仮名: ニ, 品詞: 名詞-数
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: から, 読み仮名: カラ, 品詞: 助詞-格助詞-一般
表層形: 開始, 読み仮名: カイシ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
変換後のテキスト: 代替低圧注水系（常設）による原子炉注水操作は，事象発生2時間後から開始する。

解析前のテキスト: (c)
表層形: (, 読み仮名: (, 品詞: 記号-括弧開
表層形: c, 読み仮名: シー, 品詞: 記号-アルファベット
表層形: ), 読み仮名: ), 品詞: 記号-括弧閉
変換後のテキスト: (c)

解析前のテキスト:  
変換後のテキスト: 

解析前のテキスト: 残留熱除去系（原子炉停止時冷却モード）は軸受等の冷却が必要となるため，代替原子炉補機冷却系の準備が完了した後，事象発生
表層形: 残留, 読み仮名: ザンリュウ, 品詞: 名詞-サ変接続
表層形: 熱, 読み仮名: ネツ, 品詞: 名詞-接尾-一般
表層形: 除去, 読み仮名: ジョキョ, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: （, 読み仮名: （, 品詞: 記号-括弧開
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 停止, 読み仮名: テイシ, 品詞: 名詞-サ変接続
表層形: 時, 読み仮名: ジ, 品詞: 名詞-接尾-副詞可能
表層形: 冷却, 読み仮名: レイキャク, 品詞: 名詞-サ変接続
表層形: モード, 読み仮名: モード, 品詞: 名詞-一般
表層形: ）, 読み仮名: ）, 品詞: 記号-括弧閉
表層形: は, 読み仮名: ハ, 品詞: 助詞-係助詞
表層形: 軸受, 読み仮名: ジクウケ, 品詞: 名詞-一般
表層形: 等, 読み仮名: トウ, 品詞: 名詞-接尾-一般
表層形: の, 読み仮名: ノ, 品詞: 助詞-連体化
表層形: 冷却, 読み仮名: レイキャク, 品詞: 名詞-サ変接続
表層形: が, 読み仮名: ガ, 品詞: 助詞-格助詞-一般
表層形: 必要, 読み仮名: ヒツヨウ, 品詞: 名詞-形容動詞語幹
表層形: と, 読み仮名: ト, 品詞: 助詞-格助詞-一般
表層形: なる, 読み仮名: ナル, 品詞: 動詞-自立
表層形: ため, 読み仮名: タメ, 品詞: 名詞-非自立-副詞可能
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 補, 読み仮名: ホ, 品詞: 名詞-サ変接続
表層形: 機, 読み仮名: キ, 品詞: 名詞-接尾-一般
表層形: 冷却, 読み仮名: レイキャク, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: の, 読み仮名: ノ, 品詞: 助詞-連体化
表層形: 準備, 読み仮名: ジュンビ, 品詞: 名詞-サ変接続
表層形: が, 読み仮名: ガ, 品詞: 助詞-格助詞-一般
表層形: 完了, 読み仮名: カンリョウ, 品詞: 名詞-サ変接続
表層形: し, 読み仮名: シ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 後, 読み仮名: ノチ, 品詞: 名詞-非自立-副詞可能
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
変換後のテキスト: 残留熱除去系（原子炉停止時冷却モード）は軸受等の冷却が必要となるため，代替原子炉補機冷却系の準備が完了した後，事象発生

解析前のテキスト: 20
表層形: 2, 読み仮名: ニ, 品詞: 名詞-数
表層形: 0, 読み仮名: ゼロ, 品詞: 名詞-数
変換後のテキスト: 20

解析前のテキスト: 時間後から開始する。
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: から, 読み仮名: カラ, 品詞: 助詞-格助詞-一般
表層形: 開始, 読み仮名: カイシ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
変換後のテキスト: 時間後から開始する。

解析前のテキスト: 事象発生後，全交流動力電源喪失に伴い崩壊熱除去機能が喪失することにより原子炉水温が上昇し，約1
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 全, 読み仮名: ゼン, 品詞: 接頭詞-名詞接続
表層形: 交流, 読み仮名: コウリュウ, 品詞: 名詞-サ変接続
表層形: 動力, 読み仮名: ドウリョク, 品詞: 名詞-一般
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: 喪失, 読み仮名: ソウシツ, 品詞: 名詞-サ変接続
表層形: に, 読み仮名: ニ, 品詞: 助詞-格助詞-一般
表層形: 伴い, 読み仮名: トモナイ, 品詞: 動詞-自立
表層形: 崩壊, 読み仮名: ホウカイ, 品詞: 名詞-サ変接続
表層形: 熱, 読み仮名: ネツ, 品詞: 名詞-接尾-一般
表層形: 除去, 読み仮名: ジョキョ, 品詞: 名詞-サ変接続
表層形: 機能, 読み仮名: キノウ, 品詞: 名詞-サ変接続
表層形: が, 読み仮名: ガ, 品詞: 助詞-格助詞-一般
表層形: 喪失, 読み仮名: ソウシツ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: こと, 読み仮名: コト, 品詞: 名詞-非自立-一般
表層形: により, 読み仮名: ニヨリ, 品詞: 助詞-格助詞-連語
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 水温, 読み仮名: スイオン, 品詞: 名詞-一般
表層形: が, 読み仮名: ガ, 品詞: 助詞-格助詞-一般
表層形: 上昇, 読み仮名: ジョウショウ, 品詞: 名詞-サ変接続
表層形: し, 読み仮名: シ, 品詞: 動詞-自立
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 約, 読み仮名: ヤク, 品詞: 接頭詞-数接続
表層形: 1, 読み仮名: イチ, 品詞: 名詞-数
変換後のテキスト: 事象発生後，全交流動力電源喪失に伴い崩壊熱除去機能が喪失することにより原子炉水温が上昇し，約1

解析前のテキスト: .0
表層形: ., 読み仮名: ., 品詞: 記号-句点
表層形: 0, 読み仮名: ゼロ, 品詞: 名詞-数
変換後のテキスト: .0

解析前のテキスト: 時間後に沸騰，蒸発することにより原子炉水位は低下し始める。常設代替交流電源設備による交流動力電源の供給を開始し，事象発生から2時間経過した時点で，代替低圧注水系（常設）による原子炉注水を行うことによって，原子炉水位は有効燃料棒頂部の約
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: に, 読み仮名: ニ, 品詞: 助詞-格助詞-一般
表層形: 沸騰, 読み仮名: フットウ, 品詞: 名詞-サ変接続
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 蒸発, 読み仮名: ジョウハツ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: こと, 読み仮名: コト, 品詞: 名詞-非自立-一般
表層形: により, 読み仮名: ニヨリ, 品詞: 助詞-格助詞-連語
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 水位, 読み仮名: スイイ, 品詞: 名詞-一般
表層形: は, 読み仮名: ハ, 品詞: 助詞-係助詞
表層形: 低下, 読み仮名: テイカ, 品詞: 名詞-サ変接続
表層形: し, 読み仮名: シ, 品詞: 動詞-自立
表層形: 始める, 読み仮名: ハジメル, 品詞: 動詞-非自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
表層形: 常設, 読み仮名: ジョウセツ, 品詞: 名詞-サ変接続
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 交流, 読み仮名: コウリュウ, 品詞: 名詞-サ変接続
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: 設備, 読み仮名: セツビ, 品詞: 名詞-サ変接続
表層形: による, 読み仮名: ニヨル, 品詞: 助詞-格助詞-連語
表層形: 交流, 読み仮名: コウリュウ, 品詞: 名詞-サ変接続
表層形: 動力, 読み仮名: ドウリョク, 品詞: 名詞-一般
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: の, 読み仮名: ノ, 品詞: 助詞-連体化
表層形: 供給, 読み仮名: キョウキュウ, 品詞: 名詞-サ変接続
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 開始, 読み仮名: カイシ, 品詞: 名詞-サ変接続
表層形: し, 読み仮名: シ, 品詞: 動詞-自立
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
表層形: から, 読み仮名: カラ, 品詞: 助詞-格助詞-一般
表層形: 2, 読み仮名: ニ, 品詞: 名詞-数
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 経過, 読み仮名: ケイカ, 品詞: 名詞-サ変接続
表層形: し, 読み仮名: シ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 時点, 読み仮名: ジテン, 品詞: 名詞-一般
表層形: で, 読み仮名: デ, 品詞: 助詞-格助詞-一般
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 低圧, 読み仮名: テイアツ, 品詞: 名詞-一般
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: （, 読み仮名: （, 品詞: 記号-括弧開
表層形: 常設, 読み仮名: ジョウセツ, 品詞: 名詞-サ変接続
表層形: ）, 読み仮名: ）, 品詞: 記号-括弧閉
表層形: による, 読み仮名: ニヨル, 品詞: 助詞-格助詞-連語
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 行う, 読み仮名: オコナウ, 品詞: 動詞-自立
表層形: こと, 読み仮名: コト, 品詞: 名詞-非自立-一般
表層形: によって, 読み仮名: ニヨッテ, 品詞: 助詞-格助詞-連語
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 水位, 読み仮名: スイイ, 品詞: 名詞-一般
表層形: は, 読み仮名: ハ, 品詞: 助詞-係助詞
表層形: 有効, 読み仮名: ユウコウ, 品詞: 名詞-形容動詞語幹
表層形: 燃料, 読み仮名: ネンリョウ, 品詞: 名詞-一般
表層形: 棒, 読み仮名: ボウ, 品詞: 名詞-一般
表層形: 頂, 読み仮名: イタダキ, 品詞: 名詞-一般
表層形: 部, 読み仮名: ブ, 品詞: 名詞-接尾-一般
表層形: の, 読み仮名: ノ, 品詞: 助詞-連体化
表層形: 約, 読み仮名: ヤク, 品詞: 接頭詞-数接続
変換後のテキスト: 時間後に沸騰，蒸発することにより原子炉水位は低下し始める。常設代替交流電源設備による交流動力電源の供給を開始し，事象発生から2時間経過した時点で，代替低圧注水系（常設）による原子炉注水を行うことによって，原子炉水位は有効燃料棒頂部の約

解析前のテキスト: 3.3m
表層形: 3, 読み仮名: サン, 品詞: 名詞-数
表層形: ., 読み仮名: ., 品詞: 記号-句点
表層形: 3, 読み仮名: サン, 品詞: 名詞-数
表層形: m, 読み仮名: エム, 品詞: 記号-アルファベット
変換後のテキスト: 3.3m

解析前のテキスト: 上まで低下するにとどまる。原子炉水位回復後は，蒸発量に応じた注水を実施することによって，原子炉水位を適切に維持することができる。
表層形: 上, 読み仮名: ウエ, 品詞: 名詞-一般
表層形: まで, 読み仮名: マデ, 品詞: 助詞-副助詞
表層形: 低下, 読み仮名: テイカ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: に, 読み仮名: ニ, 品詞: 助詞-格助詞-一般
表層形: とどまる, 読み仮名: トドマル, 品詞: 動詞-自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 水位, 読み仮名: スイイ, 品詞: 名詞-一般
表層形: 回復, 読み仮名: カイフク, 品詞: 名詞-サ変接続
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: は, 読み仮名: ハ, 品詞: 助詞-係助詞
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 蒸発, 読み仮名: ジョウハツ, 品詞: 名詞-サ変接続
表層形: 量, 読み仮名: リョウ, 品詞: 名詞-接尾-一般
表層形: に, 読み仮名: ニ, 品詞: 助詞-格助詞-一般
表層形: 応じ, 読み仮名: オウジ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 実施, 読み仮名: ジッシ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: こと, 読み仮名: コト, 品詞: 名詞-非自立-一般
表層形: によって, 読み仮名: ニヨッテ, 品詞: 助詞-格助詞-連語
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 水位, 読み仮名: スイイ, 品詞: 名詞-一般
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 適切, 読み仮名: テキセツ, 品詞: 名詞-形容動詞語幹
表層形: に, 読み仮名: ニ, 品詞: 助詞-副詞化
表層形: 維持, 読み仮名: イジ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: こと, 読み仮名: コト, 品詞: 名詞-非自立-一般
表層形: が, 読み仮名: ガ, 品詞: 助詞-格助詞-一般
表層形: できる, 読み仮名: デキル, 品詞: 動詞-自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
変換後のテキスト: 上まで低下するにとどまる。原子炉水位回復後は，蒸発量に応じた注水を実施することによって，原子炉水位を適切に維持することができる。

解析前のテキスト: 事象発生から
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
表層形: から, 読み仮名: カラ, 品詞: 助詞-格助詞-一般
変換後のテキスト: 事象発生から

解析前のテキスト: 20
表層形: 2, 読み仮名: ニ, 品詞: 名詞-数
表層形: 0, 読み仮名: ゼロ, 品詞: 名詞-数
変換後のテキスト: 20

解析前のテキスト: 時間経過した時点で，代替原子炉補機冷却系を介した残留熱除去系（原子炉停止時冷却モード）による原子炉除熱を開始することによ
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 経過, 読み仮名: ケイカ, 品詞: 名詞-サ変接続
表層形: し, 読み仮名: シ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 時点, 読み仮名: ジテン, 品詞: 名詞-一般
表層形: で, 読み仮名: デ, 品詞: 助詞-格助詞-一般
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 補, 読み仮名: ホ, 品詞: 名詞-サ変接続
表層形: 機, 読み仮名: キ, 品詞: 名詞-接尾-一般
表層形: 冷却, 読み仮名: レイキャク, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 介し, 読み仮名: カイシ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 残留, 読み仮名: ザンリュウ, 品詞: 名詞-サ変接続
表層形: 熱, 読み仮名: ネツ, 品詞: 名詞-接尾-一般
表層形: 除去, 読み仮名: ジョキョ, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: （, 読み仮名: （, 品詞: 記号-括弧開
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 停止, 読み仮名: テイシ, 品詞: 名詞-サ変接続
表層形: 時, 読み仮名: ジ, 品詞: 名詞-接尾-副詞可能
表層形: 冷却, 読み仮名: レイキャク, 品詞: 名詞-サ変接続
表層形: モード, 読み仮名: モード, 品詞: 名詞-一般
表層形: ）, 読み仮名: ）, 品詞: 記号-括弧閉
表層形: による, 読み仮名: ニヨル, 品詞: 助詞-格助詞-連語
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 除, 読み仮名: ジョ, 品詞: 名詞-サ変接続
表層形: 熱, 読み仮名: ネツ, 品詞: 名詞-接尾-一般
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 開始, 読み仮名: カイシ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: こと, 読み仮名: コト, 品詞: 名詞-非自立-一般
表層形: に, 読み仮名: ニ, 品詞: 助詞-格助詞-一般
表層形: よ, 読み仮名: ヨ, 品詞: 助詞-終助詞
変換後のテキスト: 時間経過した時点で，代替原子炉補機冷却系を介した残留熱除去系（原子炉停止時冷却モード）による原子炉除熱を開始することによ

解析前のテキスト: って，原子炉水温は低下する。
表層形: って, 読み仮名: ッテ, 品詞: 助詞-格助詞-連語
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 水温, 読み仮名: スイオン, 品詞: 名詞-一般
表層形: は, 読み仮名: ハ, 品詞: 助詞-係助詞
表層形: 低下, 読み仮名: テイカ, 品詞: 名詞-サ変接続
表層形: する, 読み仮名: スル, 品詞: 動詞-自立
表層形: 。, 読み仮名: 。, 品詞: 記号-句点
変換後のテキスト: って，原子炉水温は低下する。

解析前のテキスト: 事象発生
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
変換後のテキスト: 事象発生

解析前のテキスト: 2
表層形: 2, 読み仮名: ニ, 品詞: 名詞-数
変換後のテキスト: 2

解析前のテキスト: 時間後から，常設代替交流電源設備により電源を供給された代替低圧注水系（常設）により原子炉注水を行い，事象発生2
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: から, 読み仮名: カラ, 品詞: 助詞-格助詞-一般
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 常設, 読み仮名: ジョウセツ, 品詞: 名詞-サ変接続
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 交流, 読み仮名: コウリュウ, 品詞: 名詞-サ変接続
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: 設備, 読み仮名: セツビ, 品詞: 名詞-サ変接続
表層形: により, 読み仮名: ニヨリ, 品詞: 助詞-格助詞-連語
表層形: 電源, 読み仮名: デンゲン, 品詞: 名詞-一般
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 供給, 読み仮名: キョウキュウ, 品詞: 名詞-サ変接続
表層形: さ, 読み仮名: サ, 品詞: 動詞-自立
表層形: れ, 読み仮名: レ, 品詞: 動詞-接尾
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 低圧, 読み仮名: テイアツ, 品詞: 名詞-一般
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: （, 読み仮名: （, 品詞: 記号-括弧開
表層形: 常設, 読み仮名: ジョウセツ, 品詞: 名詞-サ変接続
表層形: ）, 読み仮名: ）, 品詞: 記号-括弧閉
表層形: により, 読み仮名: ニヨリ, 品詞: 助詞-格助詞-連語
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 注水, 読み仮名: チュウスイ, 品詞: 名詞-サ変接続
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 行い, 読み仮名: オコナイ, 品詞: 動詞-自立
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 事象, 読み仮名: ジショウ, 品詞: 名詞-一般
表層形: 発生, 読み仮名: ハッセイ, 品詞: 名詞-サ変接続
表層形: 2, 読み仮名: ニ, 品詞: 名詞-数
変換後のテキスト: 時間後から，常設代替交流電源設備により電源を供給された代替低圧注水系（常設）により原子炉注水を行い，事象発生2

解析前のテキスト: 0
表層形: 0, 読み仮名: ゼロ, 品詞: 名詞-数
変換後のテキスト: 0

解析前のテキスト: 時間後から，代替原子炉補機冷却系を介した残留熱除去系（原子炉停止時冷却モード）による除熱を開始することで，長期的に安定状態を維持できる。
表層形: 時間, 読み仮名: ジカン, 品詞: 名詞-副詞可能
表層形: 後, 読み仮名: ゴ, 品詞: 名詞-接尾-副詞可能
表層形: から, 読み仮名: カラ, 品詞: 助詞-格助詞-一般
表層形: ，, 読み仮名: ，, 品詞: 記号-読点
表層形: 代替, 読み仮名: ダイタイ, 品詞: 名詞-サ変接続
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 補, 読み仮名: ホ, 品詞: 名詞-サ変接続
表層形: 機, 読み仮名: キ, 品詞: 名詞-接尾-一般
表層形: 冷却, 読み仮名: レイキャク, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: を, 読み仮名: ヲ, 品詞: 助詞-格助詞-一般
表層形: 介し, 読み仮名: カイシ, 品詞: 動詞-自立
表層形: た, 読み仮名: タ, 品詞: 助動詞
表層形: 残留, 読み仮名: ザンリュウ, 品詞: 名詞-サ変接続
表層形: 熱, 読み仮名: ネツ, 品詞: 名詞-接尾-一般
表層形: 除去, 読み仮名: ジョキョ, 品詞: 名詞-サ変接続
表層形: 系, 読み仮名: ケイ, 品詞: 名詞-接尾-一般
表層形: （, 読み仮名: （, 品詞: 記号-括弧開
表層形: 原子, 読み仮名: ゲンシ, 品詞: 名詞-一般
表層形: 炉, 読み仮名: ロ, 品詞: 名詞-接尾-一般
表層形: 停止, 読み仮名: テイシ, 品詞: 名詞-サ変接続
表層形: 時, 読み仮名: ジ, 品詞: 名詞-接尾-副詞可能
